year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2014,"Washington","04000US53","Human resources workers","131070","Female","2",12511,988.463,62364.1,3166.98
2014,"Washington","04000US53","Logisticians","131081","Male","1",2220,501.112,56905.5,6907.77
2014,"Washington","04000US53","Logisticians","131081","Female","2",1000,255.4,48426.2,6533.93
2014,"Washington","04000US53","Management analysts","131111","Male","1",8550,875.045,108361.0,8952.38
2014,"Washington","04000US53","Management analysts","131111","Female","2",6847,723.917,79023.9,4750.37
2014,"Washington","04000US53","Meeting, convention, & event planners","131121","Male","1",807,233.171,43826.0,15089.5
2014,"Washington","04000US53","Meeting, convention, & event planners","131121","Female","2",2146,359.087,43602.0,3855.33
2014,"Washington","04000US53","Fundraisers","131131","Male","1",629,211.094,149343.0,71306.5
2014,"Washington","04000US53","Fundraisers","131131","Female","2",2024,337.36,65646.0,7447.33
2014,"Washington","04000US53","Compensation, benefits, & job analysis specialists","131141","Male","1",313,161.784,112624.0,49163.7
2014,"Washington","04000US53","Compensation, benefits, & job analysis specialists","131141","Female","2",1030,238.661,58642.5,8389.38
2014,"Washington","04000US53","Training & development specialists","131151","Male","1",1751,333.053,73116.2,7791.11
2014,"Washington","04000US53","Training & development specialists","131151","Female","2",1885,407.741,64584.6,6321.21
2014,"Washington","04000US53","Market research analysts & marketing specialists","131161","Male","1",2405,439.868,105496.0,15391.1
2014,"Washington","04000US53","Market research analysts & marketing specialists","131161","Female","2",3052,445.476,66686.4,6373.1
2014,"Washington","04000US53","Business operations specialists, all other","131199","Male","1",2918,471.627,79579.2,7159.9
2014,"Washington","04000US53","Business operations specialists, all other","131199","Female","2",3205,421.605,63424.6,8317.62
2014,"Washington","04000US53","Accountants & auditors","132011","Male","1",14485,1056.99,88465.3,4339.33
2014,"Washington","04000US53","Accountants & auditors","132011","Female","2",24646,1340.94,66359.1,2929.76
2014,"Washington","04000US53","Appraisers & assessors of real estate","132021","Male","1",1132,233.136,67263.7,9461.62
2014,"Washington","04000US53","Appraisers & assessors of real estate","132021","Female","2",542,180.817,59114.1,6932.43
2014,"Washington","04000US53","Budget analysts","132031","Male","1",488,207.954,77084.4,24350.0
2014,"Washington","04000US53","Budget analysts","132031","Female","2",864,258.631,68196.0,8258.1
2014,"Washington","04000US53","Credit analysts","132041","Male","1",99,66.8394,96647.1,38038.0
2014,"Washington","04000US53","Credit analysts","132041","Female","2",347,154.489,55242.5,7267.73
2014,"Washington","04000US53","Financial analysts","132051","Male","1",1228,297.262,107275.0,21398.6
2014,"Washington","04000US53","Financial analysts","132051","Female","2",1036,276.001,63759.6,9880.96
2014,"Washington","04000US53","Personal financial advisors","132052","Male","1",4093,596.71,120347.0,12222.0
2014,"Washington","04000US53","Personal financial advisors","132052","Female","2",2288,390.757,101355.0,14407.7
2014,"Washington","04000US53","Insurance underwriters","132053","Male","1",685,206.796,77603.1,13168.0
2014,"Washington","04000US53","Insurance underwriters","132053","Female","2",1149,338.118,68044.5,11273.7
2014,"Washington","04000US53","Financial examiners","132061","Male","1",111,95.01,99558.4,14697.8
2014,"Washington","04000US53","Financial examiners","132061","Female","2",157,104.784,92093.2,71649.4
2014,"Washington","04000US53","Credit counselors & loan officers","132070","Male","1",2620,489.424,95970.0,14815.1
2014,"Washington","04000US53","Credit counselors & loan officers","132070","Female","2",3925,565.42,58803.6,6322.51
2014,"Washington","04000US53","Tax examiners & collectors, & revenue agents","132081","Male","1",415,124.902,74442.7,14768.1
2014,"Washington","04000US53","Tax examiners & collectors, & revenue agents","132081","Female","2",657,286.928,62781.4,11024.1
2014,"Washington","04000US53","Tax preparers","132082","Male","1",670,223.517,82923.6,30906.9
2014,"Washington","04000US53","Tax preparers","132082","Female","2",761,230.277,43319.6,7569.28
2014,"Washington","04000US53","Other financial specialists","132099","Male","1",667,278.51,108951.0,40560.0
2014,"Washington","04000US53","Other financial specialists","132099","Female","2",614,252.456,54758.0,14833.1
2014,"Washington","04000US53","Computer & information research scientists","151111","Male","1",295,124.589,139881.0,34953.0
2014,"Washington","04000US53","Computer & information research scientists","151111","Female","2",124,94.0114,101464.0,31429.5
2014,"Washington","04000US53","Computer systems analysts","151121","Male","1",7182,837.024,95653.2,4948.63
2014,"Washington","04000US53","Computer systems analysts","151121","Female","2",4657,565.199,73861.1,4933.55
2014,"Washington","04000US53","Information security analysts","151122","Male","1",1042,297.313,93348.8,9845.16
2014,"Washington","04000US53","Information security analysts","151122","Female","2",244,125.081,82097.9,15489.1
2014,"Washington","04000US53","Computer programmers","151131","Male","1",9558,978.949,97388.5,4380.21
2014,"Washington","04000US53","Computer programmers","151131","Female","2",2132,362.438,76223.2,5692.72
2014,"Washington","04000US53","Web developers","151134","Male","1",3461,665.851,75633.2,8299.87
2014,"Washington","04000US53","Web developers","151134","Female","2",2152,480.304,60120.6,11630.1
2014,"Washington","04000US53","Database administrators","151141","Male","1",1903,427.323,91893.6,8890.22
2014,"Washington","04000US53","Database administrators","151141","Female","2",1197,271.694,65162.9,8835.53
2014,"Washington","04000US53","Network & computer systems administrators","151142","Male","1",4347,490.17,79344.8,5701.07
2014,"Washington","04000US53","Network & computer systems administrators","151142","Female","2",991,242.505,75957.5,8715.46
2014,"Washington","04000US53","Computer network architects","151143","Male","1",2379,432.197,106209.0,7013.45
2014,"Washington","04000US53","Computer network architects","151143","Female","2",369,161.797,96072.5,14839.0
2014,"Washington","04000US53","Computer support specialists","151150","Male","1",10533,1045.4,64668.8,3386.61
2014,"Washington","04000US53","Computer support specialists","151150","Female","2",3198,458.846,63108.5,4637.99
2014,"Washington","04000US53","Other Computer Occupations","151199","Male","1",6907,792.639,78069.0,4781.96
2014,"Washington","04000US53","Other Computer Occupations","151199","Female","2",2143,374.155,73330.5,11154.6
2014,"Washington","04000US53","Actuaries","152011","Male","1",524,282.517,119115.0,34394.0
2014,"Washington","04000US53","Actuaries","152011","Female","2",174,118.788,126705.0,30834.9
2014,"Washington","04000US53","Operations research analysts","152031","Male","1",1594,315.371,92551.4,6902.88
2014,"Washington","04000US53","Operations research analysts","152031","Female","2",1229,338.307,76992.0,8349.78
2014,"Washington","04000US53","Architects, except naval","171010","Male","1",3219,413.846,86871.5,10399.2
2014,"Washington","04000US53","Architects, except naval","171010","Female","2",1345,309.3,64058.8,12071.4
2014,"Washington","04000US53","Surveyors, cartographers, & photogrammetrists","171020","Male","1",735,213.469,63620.8,8172.24
2014,"Washington","04000US53","Surveyors, cartographers, & photogrammetrists","171020","Female","2",244,100.497,52017.1,4242.4
2014,"Washington","04000US53","Aerospace engineers","172011","Male","1",13875,822.718,112440.0,2908.21
2014,"Washington","04000US53","Aerospace engineers","172011","Female","2",1731,369.118,94529.7,6584.29
2014,"Washington","04000US53","Chemical engineers","172041","Male","1",403,174.893,90228.5,11800.6
2014,"Washington","04000US53","Chemical engineers","172041","Female","2",37,49.1081,75740.9,10211.3
2014,"Washington","04000US53","Civil engineers","172051","Male","1",8858,678.489,95926.8,5329.7
2014,"Washington","04000US53","Civil engineers","172051","Female","2",1541,336.929,77409.2,5308.94
2014,"Washington","04000US53","Computer hardware engineers","172061","Male","1",1017,253.126,105959.0,15018.9
2014,"Washington","04000US53","Computer hardware engineers","172061","Female","2",100,74.2531,62116.4,26297.9
2014,"Washington","04000US53","Electrical & electronics engineers","172070","Male","1",4935,613.058,96439.2,5083.75
2014,"Washington","04000US53","Electrical & electronics engineers","172070","Female","2",617,258.103,73837.9,9663.8
2014,"Washington","04000US53","Environmental engineers","172081","Male","1",746,236.934,78045.0,8567.08
2014,"Washington","04000US53","Environmental engineers","172081","Female","2",233,111.767,80746.9,10091.9
2014,"Washington","04000US53","Industrial engineers, including health & safety","172110","Male","1",4237,580.14,86535.9,5467.68
2014,"Washington","04000US53","Industrial engineers, including health & safety","172110","Female","2",1016,257.114,82554.1,7994.77
2014,"Washington","04000US53","Marine engineers & naval architects","172121","Male","1",1158,308.812,84936.3,7954.04
2014,"Washington","04000US53","Marine engineers & naval architects","172121","Female","2",220,119.813,73528.4,12833.5
2014,"Washington","04000US53","Materials engineers","172131","Male","1",608,169.061,74698.0,7868.31
2014,"Washington","04000US53","Materials engineers","172131","Female","2",140,108.02,110792.0,22492.3
2014,"Washington","04000US53","Mechanical engineers","172141","Male","1",4165,528.046,89644.3,4961.89
2014,"Washington","04000US53","Mechanical engineers","172141","Female","2",406,298.15,39955.0,25245.4
2014,"Washington","04000US53","Drafters","173010","Male","1",3208,486.438,61868.5,3528.88
2014,"Washington","04000US53","Drafters","173010","Female","2",722,251.459,53155.2,6231.48
2014,"Washington","04000US53","Engineering technicians, except drafters","173020","Male","1",8087,926.622,63613.5,3192.28
2014,"Washington","04000US53","Engineering technicians, except drafters","173020","Female","2",2054,325.752,49639.9,5737.69
2014,"Washington","04000US53","Surveying & mapping technicians","173031","Male","1",1293,314.987,70918.5,15547.3
2014,"Washington","04000US53","Surveying & mapping technicians","173031","Female","2",237,130.017,57856.1,13956.6
2014,"Washington","04000US53","Agricultural & food scientists","191010","Male","1",641,217.106,62133.6,13172.4
2014,"Washington","04000US53","Agricultural & food scientists","191010","Female","2",187,101.26,60966.6,26711.2
2014,"Washington","04000US53","Biological scientists","191020","Male","1",1800,350.679,70653.7,7963.69
2014,"Washington","04000US53","Biological scientists","191020","Female","2",1623,323.942,73227.9,10897.2
2014,"Washington","04000US53","Conservation scientists & foresters","191030","Male","1",728,209.021,69324.6,10098.7
2014,"Washington","04000US53","Conservation scientists & foresters","191030","Female","2",297,154.762,62655.9,9307.35
2014,"Washington","04000US53","Astronomers & physicists","192010","Male","1",259,138.38,103081.0,19741.0
2014,"Washington","04000US53","Astronomers & physicists","192010","Female","2",127,106.562,53626.0,7358.52
2014,"Washington","04000US53","Atmospheric & space scientists","192021","Male","1",218,140.601,45722.3,15994.0
2014,"Washington","04000US53","Chemists & materials scientists","192030","Male","1",587,249.097,77973.9,19758.6
2014,"Washington","04000US53","Chemists & materials scientists","192030","Female","2",493,215.4,66862.6,10447.0
2014,"Washington","04000US53","Environmental scientists & geoscientists","192040","Male","1",1591,369.497,73080.2,7580.85
2014,"Washington","04000US53","Environmental scientists & geoscientists","192040","Female","2",1003,259.48,75313.9,8001.85
2014,"Washington","04000US53","Other Physical Scientists","192099","Male","1",3195,495.406,88918.5,8495.5
2014,"Washington","04000US53","Other Physical Scientists","192099","Female","2",2045,359.561,70794.4,5777.55
2014,"Washington","04000US53","Economists","193011","Male","1",287,127.335,106232.0,20601.1
2014,"Washington","04000US53","Economists","193011","Female","2",246,167.259,133208.0,49924.0
2014,"Washington","04000US53","Psychologists","193030","Male","1",1194,316.875,80204.0,10628.7
2014,"Washington","04000US53","Psychologists","193030","Female","2",2116,394.439,63889.8,4570.66
2014,"Washington","04000US53","Urban & regional planners","193051","Male","1",712,225.652,86607.5,13267.8
2014,"Washington","04000US53","Urban & regional planners","193051","Female","2",317,129.406,79827.4,16923.0
2014,"Washington","04000US53","Agricultural & food science technicians","194011","Male","1",291,99.9085,43318.3,15900.8
2014,"Washington","04000US53","Agricultural & food science technicians","194011","Female","2",394,180.578,40296.2,7098.79
2014,"Washington","04000US53","Biological technicians","194021","Male","1",388,172.109,44813.9,6076.66
2014,"Washington","04000US53","Biological technicians","194021","Female","2",378,140.047,38529.1,9464.01
2014,"Washington","04000US53","Counselors","211010","Male","1",6049,693.002,51310.1,4197.46
2014,"Washington","04000US53","Counselors","211010","Female","2",11536,923.614,46442.3,1921.32
2014,"Washington","04000US53","Social workers","211020","Male","1",3622,602.116,49047.8,2800.14
2014,"Washington","04000US53","Social workers","211020","Female","2",11272,880.349,45122.7,1662.5
2014,"Washington","04000US53","Probation officers & correctional treatment specialists","211092","Male","1",733,225.049,61787.1,4173.23
2014,"Washington","04000US53","Probation officers & correctional treatment specialists","211092","Female","2",890,257.748,55943.7,6178.08
2014,"Washington","04000US53","Social & human service assistants","211093","Male","1",691,267.525,45354.8,9912.94
2014,"Washington","04000US53","Social & human service assistants","211093","Female","2",2317,422.48,41149.1,4261.32
2014,"Washington","04000US53","Clergy","212011","Male","1",7082,656.157,53761.4,3323.14
2014,"Washington","04000US53","Clergy","212011","Female","2",2070,330.005,42723.5,3737.47
2014,"Washington","04000US53","Directors, religious activities & education","212021","Male","1",602,265.861,59171.8,13132.6
2014,"Washington","04000US53","Directors, religious activities & education","212021","Female","2",776,236.679,45042.6,8268.86
2014,"Washington","04000US53","Religious workers, all other","212099","Male","1",550,217.487,43899.7,8661.24
2014,"Washington","04000US53","Religious workers, all other","212099","Female","2",1027,305.654,47803.2,8394.42
2014,"Washington","04000US53","Judicial law clerks","231012","Male","1",103,75.5734,44395.8,22330.6
2014,"Washington","04000US53","Judicial law clerks","231012","Female","2",198,102.304,52563.0,19949.3
2014,"Washington","04000US53","Paralegals & legal assistants","232011","Male","1",941,311.622,64186.8,10967.3
2014,"Washington","04000US53","Paralegals & legal assistants","232011","Female","2",8487,736.779,50982.5,2453.03
2014,"Washington","04000US53","Miscellaneous legal support workers","232090","Male","1",1009,281.541,74121.9,21669.6
2014,"Washington","04000US53","Miscellaneous legal support workers","232090","Female","2",3130,580.465,52846.8,5689.12
2014,"Washington","04000US53","Postsecondary teachers","251000","Male","1",14139,1150.11,72345.5,4173.4
2014,"Washington","04000US53","Postsecondary teachers","251000","Female","2",14743,1053.58,58735.4,3180.58
2014,"Washington","04000US53","Preschool & kindergarten teachers","252010","Male","1",328,147.295,33594.8,8862.0
2014,"Washington","04000US53","Preschool & kindergarten teachers","252010","Female","2",10301,779.681,29487.0,1666.21
2014,"Washington","04000US53","Elementary & middle school teachers","252020","Male","1",15179,945.781,59913.8,1283.58
2014,"Washington","04000US53","Elementary & middle school teachers","252020","Female","2",48187,1632.72,51683.4,807.826
2014,"Washington","04000US53","Secondary school teachers","252030","Male","1",6220,719.853,59868.9,2162.99
2014,"Washington","04000US53","Secondary school teachers","252030","Female","2",6729,701.852,52739.1,2045.91
2014,"Washington","04000US53","Special education teachers","252050","Male","1",536,204.084,55316.7,7386.59
2014,"Washington","04000US53","Special education teachers","252050","Female","2",3668,530.582,51273.0,4278.62
2014,"Washington","04000US53","Other teachers & instructors","253000","Male","1",6871,739.611,60136.8,4360.49
2014,"Washington","04000US53","Other teachers & instructors","253000","Female","2",10428,897.453,41702.1,6203.05
2014,"Washington","04000US53","Archivists, curators, & museum technicians","254010","Male","1",392,161.382,65496.9,13670.0
2014,"Washington","04000US53","Archivists, curators, & museum technicians","254010","Female","2",504,171.387,40232.4,8228.85
2014,"Washington","04000US53","Librarians","254021","Male","1",546,190.241,72044.6,7572.85
2014,"Washington","04000US53","Librarians","254021","Female","2",3156,501.617,58241.9,5028.54
2014,"Washington","04000US53","Library technicians","254031","Male","1",256,128.684,72817.8,53474.4
2014,"Washington","04000US53","Library technicians","254031","Female","2",1553,380.872,38841.5,6235.48
2014,"Washington","04000US53","Teacher assistants","259041","Male","1",1806,392.641,29648.4,4535.43
2014,"Washington","04000US53","Teacher assistants","259041","Female","2",20019,1139.33,22207.1,1322.62
2014,"Washington","04000US53","Artists & related workers","271010","Male","1",1871,353.78,76650.3,12996.2
2014,"Washington","04000US53","Artists & related workers","271010","Female","2",1089,278.657,42490.1,7610.47
2014,"Washington","04000US53","Designers","271020","Male","1",7734,705.959,66338.5,4849.26
2014,"Washington","04000US53","Designers","271020","Female","2",7828,757.194,47836.0,3448.5
2014,"Washington","04000US53","Actors","272011","Male","1",181,144.427,39045.1,39494.6
2014,"Washington","04000US53","Actors","272011","Female","2",288,197.579,14104.3,9515.94
2014,"Washington","04000US53","Producers & directors","272012","Male","1",1561,376.329,68182.1,8018.54
2014,"Washington","04000US53","Producers & directors","272012","Female","2",659,220.894,62169.7,7975.76
2014,"Washington","04000US53","Athletes, coaches, umpires, & related workers","272020","Male","1",2686,486.378,92366.0,38475.9
2014,"Washington","04000US53","Athletes, coaches, umpires, & related workers","272020","Female","2",2860,491.507,42375.5,11018.2
2014,"Washington","04000US53","Dancers & choreographers","272030","Female","2",227,151.808,24850.4,12184.7
2014,"Washington","04000US53","Musicians, singers, & related workers","272040","Male","1",1411,360.678,57302.0,16323.3
2014,"Washington","04000US53","Musicians, singers, & related workers","272040","Female","2",1141,274.142,40184.6,9901.15
2014,"Washington","04000US53","Entertainers & performers, sports & related workers, all other","272099","Male","1",208,121.39,72251.5,22161.7
2014,"Washington","04000US53","Entertainers & performers, sports & related workers, all other","272099","Female","2",75,54.5808,52546.7,14680.2
2014,"Washington","04000US53","Announcers","273010","Male","1",604,233.199,47238.1,15320.8
2014,"Washington","04000US53","Announcers","273010","Female","2",165,104.36,38125.6,17148.1
2014,"Washington","04000US53","News analysts, reporters & correspondents","273020","Male","1",712,241.487,57237.7,8577.86
2014,"Washington","04000US53","News analysts, reporters & correspondents","273020","Female","2",474,183.633,57447.9,13022.1
2014,"Washington","04000US53","Public relations specialists","273031","Male","1",878,238.297,81336.3,12653.0
2014,"Washington","04000US53","Public relations specialists","273031","Female","2",1806,389.574,78603.6,17440.3
2014,"Washington","04000US53","Editors","273041","Male","1",1936,360.082,57743.9,7995.64
2014,"Washington","04000US53","Editors","273041","Female","2",2067,426.409,55605.3,6937.37
2014,"Washington","04000US53","Technical writers","273042","Male","1",850,275.703,77240.1,12483.5
2014,"Washington","04000US53","Technical writers","273042","Female","2",920,313.589,63902.4,8714.44
2014,"Washington","04000US53","Writers & authors","273043","Male","1",1515,341.648,71720.7,14931.9
2014,"Washington","04000US53","Writers & authors","273043","Female","2",2187,437.382,66219.4,9965.57
2014,"Washington","04000US53","Miscellaneous media & communication workers","273090","Male","1",825,299.386,70115.1,27882.2
2014,"Washington","04000US53","Miscellaneous media & communication workers","273090","Female","2",1985,374.827,38869.1,5253.28
2014,"Washington","04000US53","Photographers","274021","Male","1",1072,336.979,52506.9,12278.1
2014,"Washington","04000US53","Photographers","274021","Female","2",1330,369.685,46016.5,7720.04
2014,"Washington","04000US53","Television, video, & motion picture camera operators & editors","274030","Male","1",622,177.925,58112.0,14670.6
2014,"Washington","04000US53","Television, video, & motion picture camera operators & editors","274030","Female","2",55,57.4032,53340.2,65131.4
2014,"Washington","04000US53","Chiropractors","291011","Male","1",1178,360.528,96267.9,27130.0
2014,"Washington","04000US53","Chiropractors","291011","Female","2",246,178.01,71471.6,24459.1
2014,"Washington","04000US53","Dentists","291020","Male","1",2203,388.448,204194.0,22763.3
2014,"Washington","04000US53","Dentists","291020","Female","2",698,206.259,131339.0,47395.1
2014,"Washington","04000US53","Dietitians & nutritionists","291031","Male","1",169,157.706,101613.0,40131.7
2014,"Washington","04000US53","Dietitians & nutritionists","291031","Female","2",1720,310.825,51177.5,7928.02
2014,"Washington","04000US53","Optometrists","291041","Male","1",718,236.482,145614.0,34782.2
2014,"Washington","04000US53","Optometrists","291041","Female","2",336,201.603,75791.5,31298.8
2014,"Washington","04000US53","Pharmacists","291051","Male","1",2581,458.16,109692.0,6694.38
2014,"Washington","04000US53","Pharmacists","291051","Female","2",3568,500.341,102054.0,8505.27
2014,"Washington","04000US53","Physicians & surgeons","291060","Male","1",12403,985.783,238614.0,10947.6
2014,"Washington","04000US53","Physicians & surgeons","291060","Female","2",7144,712.118,166297.0,11857.8
2014,"Washington","04000US53","Physician assistants","291071","Male","1",887,296.423,84056.8,13556.5
2014,"Washington","04000US53","Physician assistants","291071","Female","2",1611,324.347,83549.6,11377.0
2014,"Washington","04000US53","Podiatrists","291081","Male","1",113,82.213,179238.0,84849.5
2014,"Washington","04000US53","Podiatrists","291081","Female","2",39,44.3937,97539.4,53721.5
2014,"Washington","04000US53","Occupational therapists","291122","Male","1",265,114.371,81389.7,5942.98
2014,"Washington","04000US53","Occupational therapists","291122","Female","2",1513,326.09,62277.1,6496.08
2014,"Washington","04000US53","Physical therapists","291123","Male","1",1239,328.488,90133.2,13662.9
2014,"Washington","04000US53","Physical therapists","291123","Female","2",4047,601.994,64957.8,4862.28
2014,"Washington","04000US53","Radiation therapists","291124","Male","1",244,199.433,89064.1,18687.4
2014,"Washington","04000US53","Radiation therapists","291124","Female","2",207,124.193,90076.1,10185.0
2014,"Washington","04000US53","Recreational therapists","291125","Male","1",16,29.0355,68599.1,0.0
2014,"Washington","04000US53","Recreational therapists","291125","Female","2",52,50.7183,38929.0,5710.03
2014,"Washington","04000US53","Respiratory therapists","291126","Male","1",702,222.196,67034.4,3861.1
2014,"Washington","04000US53","Respiratory therapists","291126","Female","2",1169,286.754,56801.5,7389.98
2014,"Washington","04000US53","Speechlanguage pathologists","291127","Male","1",101,112.118,81300.9,16069.1
2014,"Washington","04000US53","Speechlanguage pathologists","291127","Female","2",2507,391.706,59993.4,6064.86
2014,"Washington","04000US53","Veterinarians","291131","Male","1",689,250.355,112735.0,37422.9
2014,"Washington","04000US53","Veterinarians","291131","Female","2",1163,264.976,73566.6,8394.8
2014,"Washington","04000US53","Registered nurses","291141","Male","1",7440,832.304,75180.2,5770.38
2014,"Washington","04000US53","Registered nurses","291141","Female","2",49066,1901.29,71158.0,1619.98
2014,"Washington","04000US53","Nurse anesthetists","291151","Male","1",197,108.918,152780.0,58272.2
2014,"Washington","04000US53","Nurse anesthetists","291151","Female","2",264,108.447,163438.0,33026.0
2014,"Washington","04000US53","Audiologists","291181","Male","1",127,99.5952,89962.8,10158.4
2014,"Washington","04000US53","Audiologists","291181","Female","2",341,159.926,77116.0,19399.2
2014,"Washington","04000US53","Health diagnosing & treating practitioners, all other","291199","Male","1",332,156.575,72716.3,45219.0
2014,"Washington","04000US53","Health diagnosing & treating practitioners, all other","291199","Female","2",420,192.662,66538.2,27404.6
2014,"Washington","04000US53","Clinical laboratory technologists & technicians","292010","Male","1",2241,421.637,59253.5,7411.58
2014,"Washington","04000US53","Clinical laboratory technologists & technicians","292010","Female","2",5740,708.967,52654.0,4017.48
2014,"Washington","04000US53","Dental hygienists","292021","Male","1",148,79.1688,66463.9,9651.42
2014,"Washington","04000US53","Dental hygienists","292021","Female","2",4418,554.463,65492.4,5610.55
2014,"Washington","04000US53","Diagnostic related technologists & technicians","292030","Male","1",2329,413.567,80742.8,8273.55
2014,"Washington","04000US53","Diagnostic related technologists & technicians","292030","Female","2",3663,487.758,64769.1,5713.28
2014,"Washington","04000US53","Emergency medical technicians & paramedics","292041","Male","1",2795,447.105,60249.4,10217.6
2014,"Washington","04000US53","Emergency medical technicians & paramedics","292041","Female","2",878,248.035,52378.9,7445.67
2014,"Washington","04000US53","Health practitioner support technologists & technicians","292050","Male","1",1910,392.685,57248.5,13654.1
2014,"Washington","04000US53","Health practitioner support technologists & technicians","292050","Female","2",7741,728.17,38852.9,1777.84
2014,"Washington","04000US53","Licensed practical & licensed vocational nurses","292061","Male","1",1298,285.308,52265.1,7197.68
2014,"Washington","04000US53","Licensed practical & licensed vocational nurses","292061","Female","2",8253,793.991,47171.7,4473.15
2014,"Washington","04000US53","Medical records & health information technicians","292071","Male","1",523,246.803,45856.6,11869.3
2014,"Washington","04000US53","Medical records & health information technicians","292071","Female","2",2697,403.848,39674.6,4663.74
2014,"Washington","04000US53","Opticians, dispensing","292081","Male","1",417,221.107,41908.7,6833.78
2014,"Washington","04000US53","Opticians, dispensing","292081","Female","2",994,309.553,34623.3,4377.4
2014,"Washington","04000US53","Miscellaneous health technologists & technicians","292090","Male","1",875,237.044,72862.1,17288.4
2014,"Washington","04000US53","Miscellaneous health technologists & technicians","292090","Female","2",1750,400.581,44931.7,7052.66
2014,"Washington","04000US53","Other healthcare practitioners & technical Occupations","299000","Male","1",1359,376.505,67690.2,6872.5
2014,"Washington","04000US53","Other healthcare practitioners & technical Occupations","299000","Female","2",1069,260.988,64969.9,8338.49
2014,"Washington","04000US53","Nursing, psychiatric, & home health aides","311010","Male","1",5466,729.874,37323.1,5700.4
2014,"Washington","04000US53","Nursing, psychiatric, & home health aides","311010","Female","2",29401,1727.22,29592.4,1488.79
2014,"Washington","04000US53","Occupational therapy assistants & aides","312010","Male","1",43,43.0491,38347.7,1303.27
2014,"Washington","04000US53","Occupational therapy assistants & aides","312010","Female","2",349,165.856,40638.8,7156.13
2014,"Washington","04000US53","Physical therapist assistants & aides","312020","Male","1",537,236.847,33335.4,6523.45
2014,"Washington","04000US53","Physical therapist assistants & aides","312020","Female","2",952,225.925,39009.6,5991.43
2014,"Washington","04000US53","Massage therapists","319011","Male","1",705,255.77,28638.6,5014.4
2014,"Washington","04000US53","Massage therapists","319011","Female","2",2954,482.007,38239.6,5046.08
2014,"Washington","04000US53","Dental assistants","319091","Male","1",434,206.926,61954.8,35262.2
2014,"Washington","04000US53","Dental assistants","319091","Female","2",8700,951.222,32933.7,1796.64
2014,"Washington","04000US53","Medical assistants","319092","Male","1",1117,331.639,35154.2,3156.21
2014,"Washington","04000US53","Medical assistants","319092","Female","2",9659,1045.15,31850.2,1289.66
2014,"Washington","04000US53","Medical transcriptionists","319094","Male","1",56,64.9077,35012.4,0.0
2014,"Washington","04000US53","Medical transcriptionists","319094","Female","2",1464,399.645,32904.3,6392.51
2014,"Washington","04000US53","Pharmacy aides","319095","Male","1",279,170.153,58432.6,23332.5
